,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.141995245354
Signature.2,0.0779250481994
Signature.3,0.0265617823333
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0626489550427
Signature.9,0.105690971777
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.107721051409
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0802340447223
Signature.18,0.0
Signature.19,0.239925353515
Signature.20,0.0549637092969
Signature.21,0.0
Signature.22,0.0694762319331
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0328576064171
