,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0,0.0163563008956
Signature.2,0.17463873142,0.0459077297999
Signature.3,0.0,0.0
Signature.4,0.0,0.0
Signature.5,0.0841058365583,0.0
Signature.6,0.0,0.0
Signature.7,0.0564375420836,0.0
Signature.8,0.0,0.0114605410203
Signature.9,0.0651180503576,0.0
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0107158012124,0.131443107324
Signature.14,0.0,0.0141389387226
Signature.15,0.0,0.045981126628
Signature.16,0.079781140194,0.441967648174
Signature.17,0.0,0.0
Signature.18,0.128290643174,0.0
Signature.19,0.0,0.0501398689575
Signature.20,0.0,0.0
Signature.21,0.0280857701263,0.0
Signature.22,0.0,0.0482586927674
Signature.23,0.0,0.107806760733
Signature.24,0.0519806538168,0.0
Signature.25,0.0578221353077,0.0
Signature.26,0.0248048731544,0.0126677325288
Signature.27,0.038941579146,0.0
Signature.28,0.0411997142443,0.0
Signature.29,0.0,0.0107711201587
Signature.30,0.158077529205,0.0631004322912
