,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0362393569154
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0510957812804
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.243440912743
Signature.10,0.0
Signature.11,0.0306865899878
Signature.12,0.0115383383572
Signature.13,0.182996150184
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0208764006486
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0706215283639
Signature.20,0.0
Signature.21,0.0
Signature.22,0.1170970108
Signature.23,0.118438663422
Signature.24,0.0
Signature.25,0.0179327479518
Signature.26,0.0
Signature.27,0.0456226979397
Signature.28,0.0308854459667
Signature.29,0.0
Signature.30,0.0225283754399
