,1,3,2
Signature.1,0.0,0.0,0.319421909904
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0257862971705,0.0
Signature.4,0.0812956919156,0.0,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.115862238677,0.100448084767,0.0
Signature.7,0.0,0.0870138492317,0.0
Signature.8,0.0,0.0,0.0284154004994
Signature.9,0.0,0.0,0.0
Signature.10,0.0715924628069,0.104243483691,0.0140481589566
Signature.11,0.0,0.0280464738461,0.0
Signature.12,0.0452806796594,0.157407770965,0.0
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.0,0.0
Signature.15,0.106407584076,0.0,0.0
Signature.16,0.0,0.0,0.118902538212
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.149596832215,0.0281353636945
Signature.19,0.0,0.0266068903131,0.122612775464
Signature.20,0.0366527149068,0.122799475085,0.0
Signature.21,0.0,0.0,0.027610805397
Signature.22,0.0710283649362,0.0,0.0
Signature.23,0.136939175054,0.0242782883864,0.258443212465
Signature.24,0.0915983414355,0.0224906921477,0.0
Signature.25,0.0,0.0,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.0406789481221,0.082409835408
Signature.28,0.0355174454441,0.0,0.0
Signature.29,0.0678644815709,0.0844307189724,0.0
Signature.30,0.139960819518,0.0261721950879,0.0
