,11:10:1:3:2:5:7:6:9:8,4
Signature.1,0.0,0.012351028001
Signature.2,0.0140426750098,0.0535153983289
Signature.3,0.0254135623811,0.0377552146713
Signature.4,0.0624196936159,0.0
Signature.5,0.367156190258,0.053702904199
Signature.6,0.0138857251013,0.026982998259
Signature.7,0.0,0.0
Signature.8,0.0176396177114,0.0
Signature.9,0.0,0.0
Signature.10,0.0,0.0327426488651
Signature.11,0.0122178741179,0.0
Signature.12,0.0111163480442,0.0571573485245
Signature.13,0.0,0.0617825319792
Signature.14,0.0,0.0117064244879
Signature.15,0.0730767278716,0.0200716947106
Signature.16,0.0721221133689,0.0
Signature.17,0.0348943774786,0.0
Signature.18,0.0104200257968,0.0
Signature.19,0.0,0.0
Signature.20,0.0,0.394508851559
Signature.21,0.0,0.0606671395125
Signature.22,0.0,0.051162610676
Signature.23,0.0,0.0
Signature.24,0.0,0.0
Signature.25,0.0673176861118,0.0832773169547
Signature.26,0.0661591432125,0.0
Signature.27,0.0709053278186,0.0129487061588
Signature.28,0.0,0.0
Signature.29,0.0340696424264,0.0
Signature.30,0.0471432696754,0.0296671831124
