,1,3,2
Signature.1,0.380819304001,0.0454822738902,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.152911750439,0.0
Signature.4,0.0,0.0,0.012272558273
Signature.5,0.0,0.0,0.0
Signature.6,0.0382231309105,0.0,0.0156956614476
Signature.7,0.060766460875,0.0201485434664,0.0
Signature.8,0.0,0.0,0.0
Signature.9,0.0636706939687,0.0,0.175161268177
Signature.10,0.0,0.12743343982,0.0
Signature.11,0.244600965204,0.0,0.0
Signature.12,0.0,0.0140028005334,0.0
Signature.13,0.0537061002069,0.0749896425341,0.0
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.0,0.0,0.0517672352024
Signature.17,0.0,0.0534650829019,0.0
Signature.18,0.03314453764,0.0655742461343,0.0163230310877
Signature.19,0.0266630588643,0.0,0.0387610349469
Signature.20,0.0649166243542,0.0144299368896,0.0114905518047
Signature.21,0.0334891239754,0.0,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0319702171977,0.0
Signature.24,0.0,0.0,0.304599287615
Signature.25,0.0,0.0295523255463,0.0884452827245
Signature.26,0.0,0.0,0.28548408872
Signature.27,0.0,0.0118634355953,0.0
Signature.28,0.0,0.0,0.0
Signature.29,0.0,0.019452670341,0.0
Signature.30,0.0,0.338723634711,0.0
