,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0,0.0
Signature.2,0.0,0.0
Signature.3,0.0,0.0329424132648
Signature.4,0.0356619524885,0.0406187614226
Signature.5,0.0,0.0264425911143
Signature.6,0.0,0.0414738658077
Signature.7,0.0863249295476,0.0
Signature.8,0.0,0.0
Signature.9,0.0,0.270836243202
Signature.10,0.0195462466822,0.0235557788618
Signature.11,0.192989124395,0.210424599653
Signature.12,0.0,0.0
Signature.13,0.0,0.0631006223143
Signature.14,0.153026938619,0.0
Signature.15,0.0622086939919,0.0
Signature.16,0.130891087348,0.0
Signature.17,0.0,0.0
Signature.18,0.0,0.0
Signature.19,0.0,0.116114536072
Signature.20,0.0,0.0
Signature.21,0.0,0.0
Signature.22,0.0144667644461,0.0
Signature.23,0.0,0.0
Signature.24,0.0385115759727,0.0
Signature.25,0.037733897282,0.0
Signature.26,0.0110189149661,0.174490588287
Signature.27,0.0,0.0
Signature.28,0.0,0.0
Signature.29,0.0,0.0
Signature.30,0.217619874262,0.0
