,1,3,2
Signature.1,0.038677241278,0.0,0.0926387496928
Signature.2,0.124531571331,0.0,0.027676076679
Signature.3,0.0124278801475,0.0,0.0
Signature.4,0.0,0.0553084583596,0.0
Signature.5,0.0332323880281,0.0109338762145,0.0170797372014
Signature.6,0.0,0.0477787535221,0.140196131508
Signature.7,0.0,0.0254022076917,0.0401972536091
Signature.8,0.0,0.0490548244153,0.118521885303
Signature.9,0.01575866982,0.0255591943566,0.0
Signature.10,0.142893785721,0.0,0.0
Signature.11,0.0562676112608,0.0409638435955,0.0
Signature.12,0.0697450296165,0.0196845708581,0.0
Signature.13,0.0143959398266,0.016500927702,0.196019941902
Signature.14,0.309140942813,0.0610266366024,0.0
Signature.15,0.0124899805237,0.0,0.0
Signature.16,0.0,0.0722854957246,0.0
Signature.17,0.0,0.0460128051295,0.0
Signature.18,0.0,0.0249536110975,0.0
Signature.19,0.0,0.0183260030687,0.0530043321121
Signature.20,0.0,0.156284699502,0.0
Signature.21,0.0,0.252186687286,0.0
Signature.22,0.0,0.0,0.0619839150999
Signature.23,0.0157494936541,0.0,0.120112790719
Signature.24,0.0,0.0,0.132569186175
Signature.25,0.110021941363,0.056152415611,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0334709825774,0.0,0.0
Signature.28,0.01119654204,0.0,0.0
Signature.29,0.0,0.0,0.0
Signature.30,0.0,0.021584989263,0.0
