,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0400251662917
Signature.2,0.214665149009
Signature.3,0.0848632521956
Signature.4,0.109917385381
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.153128532119
Signature.9,0.0545717366759
Signature.10,0.0110226506471
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0644506332562
Signature.19,0.135671475813
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0344751345372
Signature.25,0.0
Signature.26,0.0191913619963
Signature.27,0.0251062707987
Signature.28,0.0
Signature.29,0.0340192571246
Signature.30,0.0188919941535
