,1,3,2
Signature.1,0.256988807585,0.0238762964168,0.0320793069135
Signature.2,0.0,0.0202987758932,0.0
Signature.3,0.0,0.0246978937822,0.097199060203
Signature.4,0.117993612745,0.0,0.0178771898869
Signature.5,0.0,0.262364071218,0.0256534569161
Signature.6,0.0,0.0206565551191,0.0
Signature.7,0.0,0.0,0.105432130703
Signature.8,0.0,0.0224588105665,0.0250661330682
Signature.9,0.160292420107,0.0,0.0
Signature.10,0.0237421774649,0.0684756980919,0.13309970066
Signature.11,0.0269791766312,0.0193266833105,0.0
Signature.12,0.0,0.0140456248967,0.0
Signature.13,0.134122404713,0.0,0.0352435910377
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.0,0.0519639360412
Signature.16,0.0118347600646,0.219164188908,0.050105862039
Signature.17,0.0,0.0782650355217,0.0
Signature.18,0.0,0.0,0.0
Signature.19,0.0504924840922,0.0,0.0
Signature.20,0.121816910969,0.0,0.162111813659
Signature.21,0.0,0.0,0.025070106539
Signature.22,0.0,0.0,0.112013134295
Signature.23,0.0,0.0,0.0
Signature.24,0.0208601871215,0.0,0.0
Signature.25,0.0,0.167535664907,0.0407090149742
Signature.26,0.0243837229025,0.0,0.0
Signature.27,0.0,0.0,0.034859991043
Signature.28,0.0,0.058834701369,0.0340007087355
Signature.29,0.0397165892132,0.0,0.0175148632858
Signature.30,0.0107767463911,0.0,0.0
