,1,3,2
Signature.1,0.0,0.0,0.111312526304
Signature.2,0.0,0.0,0.0678561167923
Signature.3,0.0424819122662,0.0,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.350726723843,0.0
Signature.6,0.0,0.0135963655071,0.0
Signature.7,0.0,0.0,0.0162405535156
Signature.8,0.0385868941591,0.0,0.0
Signature.9,0.0788702272092,0.0,0.0404864548252
Signature.10,0.0296893776156,0.0,0.0
Signature.11,0.0,0.080485271535,0.0347981911876
Signature.12,0.0,0.0,0.0690926144415
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.0292084316126,0.0
Signature.15,0.0231827665445,0.0537122978979,0.0
Signature.16,0.0,0.0,0.0
Signature.17,0.286837958385,0.19002631376,0.0
Signature.18,0.164410962222,0.0720373799642,0.0
Signature.19,0.0172082598638,0.0,0.0
Signature.20,0.0,0.0282024794096,0.0
Signature.21,0.0138912109987,0.0,0.0730731929829
Signature.22,0.0,0.0,0.0626328381599
Signature.23,0.0,0.0,0.0866217666386
Signature.24,0.196867069068,0.0765789623414,0.0
Signature.25,0.0261754248851,0.0,0.0
Signature.26,0.0,0.0194911549107,0.0132322696905
Signature.27,0.0,0.0,0.0
Signature.28,0.0150465165928,0.0859346192179,0.0900091018235
Signature.29,0.0667514201903,0.0,0.0
Signature.30,0.0,0.0,0.334644373638
