,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.059858663608
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0654335711065
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.200138679788
Signature.14,0.02798911967
Signature.15,0.0
Signature.16,0.0
Signature.17,0.15259107249
Signature.18,0.0
Signature.19,0.0103004156458
Signature.20,0.0469776541147
Signature.21,0.0414935834494
Signature.22,0.0792908284865
Signature.23,0.0113426789789
Signature.24,0.0626497096011
Signature.25,0.018863434047
Signature.26,0.0
Signature.27,0.0127029668909
Signature.28,0.210367622124
Signature.29,0.0
Signature.30,0.0
