,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0996285911741
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0183669162841
Signature.5,0.0409094630424
Signature.6,0.0
Signature.7,0.0
Signature.8,0.119826038012
Signature.9,0.0
Signature.10,0.0200608222831
Signature.11,0.127940111692
Signature.12,0.0
Signature.13,0.420398164204
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0108063803357
Signature.24,0.0
Signature.25,0.0
Signature.26,0.142063512973
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
