,11:10:1:3:2:5:4:6:9:8,7
Signature.1,0.0134544583706,0.0501092168392
Signature.2,0.0,0.0167857924772
Signature.3,0.0,0.0
Signature.4,0.0288863172388,0.0
Signature.5,0.0,0.062483835997
Signature.6,0.153772927583,0.178564310478
Signature.7,0.015044742249,0.0309804680266
Signature.8,0.0,0.0
Signature.9,0.0,0.0286658614514
Signature.10,0.0,0.0
Signature.11,0.0203281642613,0.0
Signature.12,0.159694898319,0.0
Signature.13,0.0,0.0576008157872
Signature.14,0.0255974323978,0.0
Signature.15,0.0,0.129942638036
Signature.16,0.0103752376407,0.0435712246372
Signature.17,0.0448053509044,0.0
Signature.18,0.0793437797242,0.0195979796368
Signature.19,0.0460624711221,0.246563554322
Signature.20,0.0264882992181,0.0
Signature.21,0.0,0.135134302311
Signature.22,0.0383474388318,0.0
Signature.23,0.0,0.0
Signature.24,0.234170233552,0.0
Signature.25,0.0,0.0
Signature.26,0.0,0.0
Signature.27,0.0444555585158,0.0
Signature.28,0.0104135244551,0.0
Signature.29,0.0217002091761,0.0
Signature.30,0.0270589564398,0.0
