,11:1:3:2:5:4:6:9:8,10,7
Signature.1,0.0,0.0,0.018962390878
Signature.2,0.0,0.0,0.175550010634
Signature.3,0.148429192919,0.0114774073731,0.116477594804
Signature.4,0.0,0.0179600463234,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.321168599732,0.127741132994,0.0402349052777
Signature.7,0.0298425911427,0.0,0.0116132684402
Signature.8,0.0,0.0,0.0
Signature.9,0.02178296268,0.0,0.0
Signature.10,0.0,0.0164829651684,0.104270920826
Signature.11,0.245851230089,0.0,0.0
Signature.12,0.0,0.131932519596,0.0364358898309
Signature.13,0.0,0.0,0.0600568246945
Signature.14,0.0,0.0,0.0
Signature.15,0.185277391584,0.0863489709202,0.0768524270756
Signature.16,0.0,0.0776004734111,0.0
Signature.17,0.0,0.0,0.0752164406808
Signature.18,0.0,0.0,0.0555487831638
Signature.19,0.0116614473864,0.0,0.0
Signature.20,0.0,0.210453561514,0.0108222038695
Signature.21,0.0,0.202975703705,0.0263041692574
Signature.22,0.0,0.0174822867704,0.0
Signature.23,0.0130523662078,0.0,0.0
Signature.24,0.0,0.0,0.0910912953991
Signature.25,0.0,0.0,0.0
Signature.26,0.0110837848748,0.043337893824,0.0
Signature.27,0.0118504333844,0.0211681964924,0.0461015350367
Signature.28,0.0,0.0,0.0106621572892
Signature.29,0.0,0.0,0.0
Signature.30,0.0,0.0350388419075,0.0437991828431
