,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0619687963241,0.175061326145
Signature.2,0.0519713613733,0.0332044989838
Signature.3,0.0303478607613,0.0708618311357
Signature.4,0.0,0.0811541879706
Signature.5,0.0,0.0202546182274
Signature.6,0.0,0.0590585239889
Signature.7,0.0,0.0
Signature.8,0.0885082627113,0.0127530869611
Signature.9,0.0,0.011758234061
Signature.10,0.18681446408,0.0
Signature.11,0.0111467159397,0.0
Signature.12,0.0523505006402,0.0
Signature.13,0.0,0.0
Signature.14,0.0,0.0
Signature.15,0.0,0.0924692606721
Signature.16,0.0226154299379,0.0119598195136
Signature.17,0.0,0.0
Signature.18,0.0284345647759,0.0
Signature.19,0.0,0.07187704853
Signature.20,0.0,0.0115825790847
Signature.21,0.0339318203594,0.0151805277231
Signature.22,0.0,0.0161633165722
Signature.23,0.373452779046,0.0
Signature.24,0.0,0.0508845029685
Signature.25,0.0176247315039,0.0
Signature.26,0.0,0.0
Signature.27,0.0,0.134883377718
Signature.28,0.0156166809914,0.109672622001
Signature.29,0.0,0.0
Signature.30,0.0252160315552,0.0212206377432
