,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0135168033442
Signature.4,0.041634889236
Signature.5,0.0613072044218
Signature.6,0.042412532891
Signature.7,0.0
Signature.8,0.221262693689
Signature.9,0.0145441834979
Signature.10,0.0649711426379
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.08608163273
Signature.15,0.0516257498524
Signature.16,0.0
Signature.17,0.0
Signature.18,0.112479018314
Signature.19,0.0
Signature.20,0.0221321579034
Signature.21,0.0387602607
Signature.22,0.0
Signature.23,0.0464526562744
Signature.24,0.0461826505449
Signature.25,0.0633491443097
Signature.26,0.073287279653
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
