,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0712688193198
Signature.2,0.0119805392206
Signature.3,0.0515080687593
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0163056638864
Signature.7,0.0
Signature.8,0.0999294213283
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0365666598098
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0339598876399
Signature.17,0.038706265984
Signature.18,0.0
Signature.19,0.0633229438818
Signature.20,0.0
Signature.21,0.249100319774
Signature.22,0.0
Signature.23,0.0678101268677
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0148228048488
Signature.28,0.021676575336
Signature.29,0.223041903343
Signature.30,0.0
