,1:3:2:4:9:8,5,7,6
Signature.1,0.0418063039885,0.0132658276137,0.0,0.105693804374
Signature.2,0.0182386174499,0.0,0.0236967116234,0.010470799213
Signature.3,0.114034896363,0.0555184815243,0.0,0.0376987017008
Signature.4,0.0,0.0,0.0,0.0
Signature.5,0.0,0.0254828116619,0.0129620038577,0.0
Signature.6,0.0673491213677,0.123691435023,0.0,0.0
Signature.7,0.198652275589,0.018923459335,0.0,0.0
Signature.8,0.0881798963928,0.310395086053,0.0903377240901,0.0
Signature.9,0.0982608362956,0.0,0.0,0.0160625922252
Signature.10,0.0,0.0,0.0,0.0245844101881
Signature.11,0.0,0.152543348361,0.0,0.0
Signature.12,0.0,0.026058879756,0.0,0.0
Signature.13,0.0258956445502,0.0,0.0374583643206,0.0
Signature.14,0.0,0.0558220675143,0.0,0.0
Signature.15,0.057676064896,0.0103374917791,0.0,0.0
Signature.16,0.0,0.0,0.0,0.147607675324
Signature.17,0.0,0.0,0.283599013299,0.0
Signature.18,0.0,0.0404594585097,0.055678393159,0.0
Signature.19,0.0192857322246,0.0,0.0,0.0
Signature.20,0.0406844180892,0.0,0.127646224164,0.0596917842184
Signature.21,0.048634230085,0.0,0.0,0.0906531220244
Signature.22,0.0,0.0192110053103,0.240967872119,0.0448104822267
Signature.23,0.0,0.0,0.0143879645825,0.0899527256031
Signature.24,0.0188270524578,0.0113853177863,0.0,0.0
Signature.25,0.0212000862138,0.0,0.010916875912,0.333165535006
Signature.26,0.0,0.0,0.0,0.0
Signature.27,0.0,0.0,0.0143858310139,0.0
Signature.28,0.0626884730692,0.0242144083506,0.0,0.0
Signature.29,0.0785863509681,0.0,0.0,0.0133285333373
Signature.30,0.0,0.112690921422,0.0879630218592,0.0262798345598
