,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.102503609102
Signature.2,0.0
Signature.3,0.0
Signature.4,0.286467671492
Signature.5,0.0
Signature.6,0.0792734465939
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0857867155007
Signature.10,0.0
Signature.11,0.0915491594322
Signature.12,0.14666120942
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0481828447857
Signature.16,0.0
Signature.17,0.0763157872722
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0254980293567
Signature.24,0.0
Signature.25,0.0
Signature.26,0.032964816449
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.024796710595
