,1,3,2
Signature.1,0.0,0.0533501860107,0.0
Signature.2,0.154947902278,0.0525838096015,0.01686980697
Signature.3,0.0,0.0751759933311,0.0955501916384
Signature.4,0.199334508627,0.0,0.0
Signature.5,0.0,0.0,0.046124508294
Signature.6,0.0,0.0486945800683,0.0
Signature.7,0.0245651285289,0.0113714273257,0.0160339940919
Signature.8,0.0458987224978,0.0,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.223058750292,0.0,0.32150773599
Signature.11,0.0,0.0,0.0
Signature.12,0.0162269423824,0.0,0.0
Signature.13,0.0648079626448,0.0,0.0767478503369
Signature.14,0.0,0.0114745601015,0.0
Signature.15,0.0,0.118633214399,0.0
Signature.16,0.0,0.0692091601887,0.0
Signature.17,0.0513186572195,0.100939789241,0.0
Signature.18,0.0,0.151812200681,0.0
Signature.19,0.0,0.0,0.0270272178303
Signature.20,0.0,0.0,0.0
Signature.21,0.101718731803,0.0329741364097,0.231309605856
Signature.22,0.0,0.0,0.0390491784503
Signature.23,0.0345513643877,0.0976291658582,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.144729665302,0.0
Signature.26,0.0,0.0314221114812,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0160328979203,0.0,0.0
Signature.29,0.0,0.0,0.0
Signature.30,0.0675384314177,0.0,0.129779910542
