,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0597976307692
Signature.2,0.0
Signature.3,0.0
Signature.4,0.141997191933
Signature.5,0.0355145506908
Signature.6,0.0
Signature.7,0.0495819935935
Signature.8,0.0
Signature.9,0.010910937255
Signature.10,0.0
Signature.11,0.0277671938538
Signature.12,0.19607918693
Signature.13,0.0
Signature.14,0.137639468467
Signature.15,0.0664010474055
Signature.16,0.061542380322
Signature.17,0.0703077009368
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0471006936049
Signature.21,0.058056498896
Signature.22,0.0373035253429
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
