,11:1:3:2:5:4:7:6:9,10,8
Signature.1,0.36339979637,0.0337270181753,0.0404569052507
Signature.2,0.059076778444,0.0,0.0124671613078
Signature.3,0.0703420389311,0.0,0.264084973365
Signature.4,0.0108365654313,0.0,0.0594703363616
Signature.5,0.0,0.0,0.0207360452445
Signature.6,0.0,0.0,0.069559429856
Signature.7,0.0,0.0,0.0
Signature.8,0.0276453825224,0.0,0.0242831504202
Signature.9,0.0,0.173097950589,0.0
Signature.10,0.0,0.0,0.103823956338
Signature.11,0.0,0.0574767870934,0.0
Signature.12,0.07679289284,0.0,0.0110855406305
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.080339629136,0.0
Signature.16,0.256892495059,0.0823962125296,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.0,0.0245240751417
Signature.19,0.0,0.0528922620397,0.027005257601
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0264579279934,0.0541161428654
Signature.22,0.0,0.0134864859432,0.0
Signature.23,0.0336158856424,0.093772284934,0.0
Signature.24,0.0,0.0479031372852,0.0840995515314
Signature.25,0.0614299763975,0.189771592808,0.0
Signature.26,0.0,0.0143579783693,0.0127898139731
Signature.27,0.0234348978008,0.0826746435342,0.101675118715
Signature.28,0.0,0.0,0.0427909983332
Signature.29,0.0,0.0148392014214,0.0470315430644
Signature.30,0.0165332905612,0.0368068881481,0.0
