,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0,0.0
Signature.2,0.0141845538256,0.0
Signature.3,0.0,0.0455411154126
Signature.4,0.0,0.0
Signature.5,0.0112685552502,0.0382725768268
Signature.6,0.0840021802525,0.0141123685598
Signature.7,0.0,0.0557119711665
Signature.8,0.0,0.154016131391
Signature.9,0.0,0.0256455049227
Signature.10,0.0,0.170103546526
Signature.11,0.114816019989,0.0633203639329
Signature.12,0.0,0.0356643564666
Signature.13,0.0288023306442,0.0
Signature.14,0.0,0.0
Signature.15,0.0108196593729,0.0
Signature.16,0.200210988392,0.0
Signature.17,0.116286849625,0.0
Signature.18,0.0,0.0
Signature.19,0.0,0.0
Signature.20,0.0,0.0
Signature.21,0.0308892898434,0.0
Signature.22,0.0501450842254,0.0
Signature.23,0.0,0.0537963683
Signature.24,0.0,0.0
Signature.25,0.0173376407569,0.288739553485
Signature.26,0.0,0.0229693669704
Signature.27,0.0,0.012108202609
Signature.28,0.209214862695,0.0
Signature.29,0.0,0.0
Signature.30,0.112021985129,0.01999857343
