,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.239587107506
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0514580956888
Signature.10,0.0399387785254
Signature.11,0.016874648872
Signature.12,0.0
Signature.13,0.209657786117
Signature.14,0.0325219189372
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0111287237401
Signature.18,0.0131078675951
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0616019464105
Signature.22,0.0
Signature.23,0.0411198305512
Signature.24,0.0504239391062
Signature.25,0.0195559622848
Signature.26,0.0
Signature.27,0.0554032876769
Signature.28,0.0
Signature.29,0.0
Signature.30,0.157620106989
