,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.31410531952
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0191335905406
Signature.8,0.0
Signature.9,0.039354101834
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0880929023115
Signature.14,0.0
Signature.15,0.151925244418
Signature.16,0.0
Signature.17,0.0255840563221
Signature.18,0.0464255286358
Signature.19,0.0197126173128
Signature.20,0.0
Signature.21,0.0733638893336
Signature.22,0.0498662065029
Signature.23,0.128189784218
Signature.24,0.0202133518813
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0240334071694
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
