,11:10:1:3:5:4:7:6:9,2,8
Signature.1,0.10547387673,0.0368790262777,0.0
Signature.2,0.0,0.0,0.227945591522
Signature.3,0.0,0.0,0.0245885254455
Signature.4,0.0,0.0224664040639,0.0
Signature.5,0.146719002849,0.0172364307469,0.031759697851
Signature.6,0.0,0.0142882872321,0.0
Signature.7,0.0,0.0381517309807,0.0
Signature.8,0.0611750821933,0.0,0.0
Signature.9,0.146934580089,0.136171542762,0.0488025154069
Signature.10,0.0460238073463,0.0,0.0641824057291
Signature.11,0.0,0.0,0.0
Signature.12,0.0,0.0,0.0
Signature.13,0.0,0.0486371504928,0.0
Signature.14,0.0,0.0235452211552,0.0420800690788
Signature.15,0.0114245133923,0.0131774150115,0.0647705419615
Signature.16,0.0,0.0783978325738,0.0
Signature.17,0.0465906600005,0.0,0.0357003543228
Signature.18,0.0199307341006,0.144713015268,0.211563752818
Signature.19,0.105195010591,0.0200816662678,0.0
Signature.20,0.0,0.129235877396,0.0566889302
Signature.21,0.0445732230955,0.0,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0368309895377,0.0
Signature.26,0.0441509592024,0.0,0.0
Signature.27,0.148731758173,0.0,0.0
Signature.28,0.0107075586779,0.119290219381,0.167191573384
Signature.29,0.0,0.0519998573158,0.0
Signature.30,0.062369233559,0.0688973335367,0.0247260422804
