,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0114039097419,0.179094532661
Signature.2,0.0,0.0
Signature.3,0.0,0.0
Signature.4,0.144381192817,0.0
Signature.5,0.0112943994177,0.0
Signature.6,0.0106013442585,0.0
Signature.7,0.0363851307504,0.0
Signature.8,0.0218097580452,0.0
Signature.9,0.0,0.0
Signature.10,0.341098400298,0.0
Signature.11,0.0,0.0349122000931
Signature.12,0.0,0.0
Signature.13,0.0,0.0177353786313
Signature.14,0.0685106146006,0.0
Signature.15,0.205316874723,0.267522538205
Signature.16,0.01729031246,0.0
Signature.17,0.0157020690838,0.0
Signature.18,0.018576157001,0.0
Signature.19,0.0,0.0
Signature.20,0.0,0.0
Signature.21,0.0,0.0195936094016
Signature.22,0.0119722855016,0.0
Signature.23,0.0,0.0
Signature.24,0.0,0.0121831853234
Signature.25,0.0,0.342883701642
Signature.26,0.0271513203371,0.0215731709934
Signature.27,0.0425755836281,0.0438423905781
Signature.28,0.0,0.0
Signature.29,0.0,0.0
Signature.30,0.0159306473357,0.0606592924707
