,1,3,2
Signature.1,0.0,0.0,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0555523132045,0.0316535441405
Signature.4,0.0,0.0,0.0
Signature.5,0.221377973216,0.0,0.0371423792446
Signature.6,0.0,0.0,0.0615089844638
Signature.7,0.0,0.0626209820201,0.162524347159
Signature.8,0.137970185878,0.0,0.0
Signature.9,0.391054608755,0.0,0.171703918178
Signature.10,0.0,0.0164235034992,0.0576799724611
Signature.11,0.0370937767839,0.254751011145,0.0113493840997
Signature.12,0.0,0.0430751276807,0.0
Signature.13,0.0,0.0,0.0366032831111
Signature.14,0.0,0.0,0.014766866211
Signature.15,0.0,0.0,0.0179208780191
Signature.16,0.0,0.0,0.0
Signature.17,0.0,0.054905437698,0.0549946681076
Signature.18,0.0,0.044188448435,0.0
Signature.19,0.0320037897001,0.0,0.0
Signature.20,0.0502623140951,0.0,0.1537091479
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0144217081667,0.0889844731764
Signature.23,0.0,0.0,0.035241321837
Signature.24,0.0,0.11133963888,0.0
Signature.25,0.0479258384207,0.0,0.047267067356
Signature.26,0.0184838989088,0.0,0.0
Signature.27,0.0324695994157,0.0,0.0169497645353
Signature.28,0.0,0.0,0.0
Signature.29,0.0156918133269,0.170104404313,0.0
Signature.30,0.0156662014996,0.172617424958,0.0
