,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0
Signature.2,0.0,0.0
Signature.3,0.0,0.0
Signature.4,0.286501804424,0.0
Signature.5,0.0,0.0
Signature.6,0.0,0.0429824553575
Signature.7,0.0195122505633,0.0189923921052
Signature.8,0.0,0.0
Signature.9,0.0,0.0143365197112
Signature.10,0.0144849599728,0.0
Signature.11,0.0969318520363,0.23059136788
Signature.12,0.0,0.0
Signature.13,0.0,0.0
Signature.14,0.0,0.0
Signature.15,0.0,0.0
Signature.16,0.0,0.0257591479359
Signature.17,0.0439952545384,0.436850950268
Signature.18,0.127284287997,0.0
Signature.19,0.12734832787,0.018049816455
Signature.20,0.0,0.0
Signature.21,0.0,0.0689877147341
Signature.22,0.0,0.0996890506838
Signature.23,0.0356491384819,0.0
Signature.24,0.0371293687673,0.0
Signature.25,0.0617108290705,0.0
Signature.26,0.0,0.0
Signature.27,0.0841760216206,0.0
Signature.28,0.0,0.0
Signature.29,0.0467764858391,0.0328826423796
Signature.30,0.0184994188197,0.0108779424904
