,11:10:1:3:2:4:7:6:9:8,5
Signature.1,0.103592246343,0.0
Signature.2,0.0772140959022,0.0
Signature.3,0.0108450440349,0.0
Signature.4,0.0,0.109308999751
Signature.5,0.0377268699113,0.0
Signature.6,0.200592990171,0.0
Signature.7,0.0,0.0178505422911
Signature.8,0.0148410705637,0.0
Signature.9,0.0,0.0961845094621
Signature.10,0.0,0.0389818296598
Signature.11,0.0,0.0
Signature.12,0.146182522946,0.0
Signature.13,0.0128778646269,0.0275352818489
Signature.14,0.0,0.119024465896
Signature.15,0.01200553475,0.0
Signature.16,0.0,0.134177268141
Signature.17,0.0288390108883,0.0
Signature.18,0.0,0.0606213051859
Signature.19,0.0,0.0
Signature.20,0.0533423244115,0.0
Signature.21,0.0166256178535,0.0
Signature.22,0.0159216409826,0.0541388138837
Signature.23,0.0127642638357,0.0
Signature.24,0.0502725937649,0.0390303985765
Signature.25,0.0,0.0
Signature.26,0.0,0.0
Signature.27,0.158657380066,0.0
Signature.28,0.0,0.242179035911
Signature.29,0.0161509910399,0.0609675493922
Signature.30,0.031547937908,0.0
