,1,3,2
Signature.1,0.105683160172,0.0135404428737,0.0
Signature.2,0.0,0.0,0.037772236091
Signature.3,0.053694199311,0.0,0.0201193166054
Signature.4,0.0408961076461,0.0,0.0178716856812
Signature.5,0.0,0.0160781341396,0.0
Signature.6,0.0,0.0,0.0
Signature.7,0.0373432929089,0.0,0.383360164818
Signature.8,0.019149295097,0.0,0.0
Signature.9,0.267242819632,0.0,0.1102152891
Signature.10,0.0599407069034,0.132145821912,0.0113577416997
Signature.11,0.266743131313,0.0521463356944,0.0
Signature.12,0.0,0.0164573518346,0.0
Signature.13,0.0791581555975,0.0188398398953,0.0
Signature.14,0.0,0.0,0.016180404679
Signature.15,0.0417272160853,0.274305904318,0.0149256852473
Signature.16,0.0,0.0168821184109,0.0
Signature.17,0.0,0.0,0.0277977797041
Signature.18,0.0,0.0,0.0
Signature.19,0.0,0.0,0.0
Signature.20,0.0,0.0555235659973,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.083210563865,0.0679282375568
Signature.23,0.0,0.0,0.0
Signature.24,0.01498004093,0.0,0.0947822142117
Signature.25,0.0,0.152285385498,0.0495203835026
Signature.26,0.0,0.144586775932,0.0
Signature.27,0.0,0.0,0.011082831938
Signature.28,0.0,0.0132821315271,0.0877558612088
Signature.29,0.0134418744047,0.0107156281024,0.0
Signature.30,0.0,0.0,0.0493301679557
