,11:1:3:2:5:4:9:8,10,7,6
Signature.1,0.0374506461883,0.0,0.0747758616364,0.0
Signature.2,0.0,0.0,0.0,0.0
Signature.3,0.0312528091809,0.0,0.0,0.394038613701
Signature.4,0.0,0.04625739799,0.0,0.0
Signature.5,0.0573001277918,0.0,0.0,0.0311194195332
Signature.6,0.0,0.0,0.0704429459114,0.0432486797423
Signature.7,0.0182768995014,0.010865110466,0.0275860682822,0.0823708303651
Signature.8,0.0304790089578,0.0231266688002,0.0638941318112,0.0260484734033
Signature.9,0.0300118842385,0.0304304829661,0.0,0.118341388399
Signature.10,0.081394770599,0.0,0.0,0.0
Signature.11,0.0,0.0,0.0,0.0
Signature.12,0.0,0.0,0.103500833301,0.0
Signature.13,0.0,0.285064040647,0.0243491867489,0.0
Signature.14,0.0592096237076,0.0159577795308,0.14507114961,0.0
Signature.15,0.0201234490032,0.0,0.0,0.0
Signature.16,0.0,0.13942917287,0.179235354486,0.0347691614498
Signature.17,0.0,0.0,0.0,0.0
Signature.18,0.06665458418,0.0,0.0,0.0
Signature.19,0.0,0.0659982830351,0.216699409838,0.0
Signature.20,0.0,0.0243158854579,0.0,0.0
Signature.21,0.136671065172,0.0,0.012466728178,0.0255137155753
Signature.22,0.0390443997511,0.0,0.0,0.0391899706084
Signature.23,0.106189376749,0.0360508266189,0.0434582873913,0.0
Signature.24,0.0436540680953,0.0622767556272,0.0,0.165591535844
Signature.25,0.0140290025189,0.0,0.0262890835815,0.0
Signature.26,0.0716627899193,0.0,0.0,0.0
Signature.27,0.0,0.117806543705,0.0122309592236,0.0
Signature.28,0.0,0.0120974265952,0.0,0.039768211378
Signature.29,0.0381225156021,0.130323625691,0.0,0.0
Signature.30,0.118472978845,0.0,0.0,0.0
