,11:10:1:3:2:5:4:7:6:9,8
Signature.1,0.0195784477824,0.0
Signature.2,0.0,0.0139227047187
Signature.3,0.0,0.0282429448873
Signature.4,0.0321265780891,0.0
Signature.5,0.0181122561591,0.0377374039854
Signature.6,0.0,0.0
Signature.7,0.0,0.0737922342377
Signature.8,0.0346380287589,0.0204741634203
Signature.9,0.013602965078,0.0576654447399
Signature.10,0.0466907269591,0.030806609619
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0,0.246257481754
Signature.14,0.0,0.0
Signature.15,0.0691330707195,0.0
Signature.16,0.0715290335518,0.0
Signature.17,0.0117318618182,0.0
Signature.18,0.256601382145,0.0
Signature.19,0.0,0.0446397593509
Signature.20,0.0,0.0
Signature.21,0.126969603805,0.0
Signature.22,0.0,0.0228965409019
Signature.23,0.207139720478,0.0
Signature.24,0.0,0.0584654112847
Signature.25,0.0,0.0
Signature.26,0.0538733652769,0.0
Signature.27,0.0176816261788,0.263871229971
Signature.28,0.0,0.0487211471238
Signature.29,0.0205913331999,0.0
Signature.30,0.0,0.0525069240054
