,11:10:1:3:2:4:7:6:9,5,8
Signature.1,0.0,0.0,0.148693177567
Signature.2,0.0251914884843,0.0,0.0
Signature.3,0.015836673917,0.135716166034,0.0
Signature.4,0.0197545083083,0.171350313908,0.0
Signature.5,0.363607931749,0.0,0.0
Signature.6,0.0,0.116178448041,0.0
Signature.7,0.0136097680253,0.0,0.0570690671432
Signature.8,0.0,0.0,0.0
Signature.9,0.0301745383744,0.0,0.0
Signature.10,0.0208336150161,0.027380535544,0.0
Signature.11,0.0,0.0174711901057,0.0
Signature.12,0.0206780550549,0.0193485935526,0.0782743434396
Signature.13,0.0,0.0172184841371,0.579940566131
Signature.14,0.0,0.0141065045357,0.0237152144246
Signature.15,0.0861655928158,0.0,0.0
Signature.16,0.0,0.0,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.0419207120959,0.0
Signature.19,0.0,0.0,0.0244652282532
Signature.20,0.181127017389,0.0,0.0
Signature.21,0.0535398295162,0.0,0.0
Signature.22,0.0332856891727,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0262511390107,0.0,0.0
Signature.25,0.0865788483797,0.0,0.0
Signature.26,0.0233653047867,0.0252955586851,0.0
Signature.27,0.0,0.030522969229,0.0206514901462
Signature.28,0.0,0.193412281124,0.0
Signature.29,0.0,0.0,0.0
Signature.30,0.0,0.190078243008,0.0671909128946
