,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.232617668762,0.0
Signature.2,0.0,0.0
Signature.3,0.0,0.0253262628224
Signature.4,0.0294264228948,0.0852205431631
Signature.5,0.0,0.0
Signature.6,0.0,0.0
Signature.7,0.0,0.0
Signature.8,0.0339693994045,0.0520455819402
Signature.9,0.0,0.0
Signature.10,0.0,0.0
Signature.11,0.046821620562,0.146128438838
Signature.12,0.0126244185096,0.0
Signature.13,0.0,0.0
Signature.14,0.051257881161,0.0164817799424
Signature.15,0.0326535863301,0.137839618994
Signature.16,0.0161432483736,0.0
Signature.17,0.0,0.0240078088879
Signature.18,0.0,0.0205433364735
Signature.19,0.0132799977718,0.223008882952
Signature.20,0.0286838131273,0.0
Signature.21,0.0669180717541,0.0219862347355
Signature.22,0.0,0.0
Signature.23,0.0,0.0633181470647
Signature.24,0.356049769079,0.0
Signature.25,0.0,0.082454519715
Signature.26,0.0612512672836,0.0383670036822
Signature.27,0.0,0.0270341976069
Signature.28,0.0,0.0362376431821
Signature.29,0.0183028349865,0.0
Signature.30,0.0,0.0
