,1:3:2:4:9:8,5,7,6
Signature.1,0.0641592855378,0.0,0.0,0.0
Signature.2,0.157964120383,0.130355390101,0.251669874685,0.0
Signature.3,0.123652563681,0.0,0.0,0.0
Signature.4,0.0,0.0,0.0,0.0
Signature.5,0.0,0.229749385709,0.0,0.0723252135872
Signature.6,0.0,0.0,0.0,0.0
Signature.7,0.0,0.0,0.164947794201,0.0
Signature.8,0.0659499753263,0.0,0.0584175863345,0.0
Signature.9,0.0,0.0,0.0220326390648,0.0291406841217
Signature.10,0.0,0.0,0.0,0.0145500910381
Signature.11,0.0,0.0,0.0231049409526,0.0
Signature.12,0.0572878852399,0.0,0.0451699107493,0.0
Signature.13,0.0,0.0,0.0,0.0383299858659
Signature.14,0.0,0.0,0.129457234301,0.0
Signature.15,0.0,0.0107393246997,0.0,0.0139790284645
Signature.16,0.0479630370185,0.0,0.0649165344419,0.0429470535631
Signature.17,0.0,0.0121669368926,0.0,0.0
Signature.18,0.0978801799803,0.0575469379189,0.0205895201202,0.0
Signature.19,0.0661145832046,0.0,0.0,0.0
Signature.20,0.0,0.0,0.0,0.0683461441058
Signature.21,0.0,0.0532673577851,0.0382222340304,0.262483825786
Signature.22,0.0379782921636,0.0304901821448,0.0380631059794,0.0
Signature.23,0.0,0.33170445273,0.025236428201,0.0
Signature.24,0.0,0.0470903153989,0.0,0.114305546617
Signature.25,0.060348478067,0.0,0.0,0.0
Signature.26,0.0,0.0,0.0,0.139864820861
Signature.27,0.0,0.0839692738447,0.101361180182,0.0
Signature.28,0.0,0.012920442776,0.0,0.0435156572813
Signature.29,0.220701599398,0.0,0.0168110167574,0.0
Signature.30,0.0,0.0,0.0,0.160211948709
