,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0,0.0351275164893
Signature.2,0.0,0.0
Signature.3,0.0113016160376,0.0430292628864
Signature.4,0.0195431508373,0.0
Signature.5,0.0364253531646,0.0467166816259
Signature.6,0.139707564592,0.0
Signature.7,0.0,0.296229877672
Signature.8,0.0,0.0
Signature.9,0.0,0.0904447021885
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0118202660363
Signature.13,0.0752069387742,0.0109876046989
Signature.14,0.0,0.0103903346718
Signature.15,0.0106274283928,0.0600315095236
Signature.16,0.0,0.0
Signature.17,0.0,0.0645199737193
Signature.18,0.234952019696,0.0
Signature.19,0.0,0.0
Signature.20,0.106552904785,0.146484764711
Signature.21,0.0167467029291,0.0
Signature.22,0.0,0.0430296033515
Signature.23,0.0,0.0239139025047
Signature.24,0.0,0.0
Signature.25,0.0,0.11727399992
Signature.26,0.22360790686,0.0
Signature.27,0.0,0.0
Signature.28,0.0621587297151,0.0
Signature.29,0.0,0.0
Signature.30,0.0631696842167,0.0
