,1,3,2
Signature.1,0.0,0.0,0.0
Signature.2,0.0,0.0,0.0507243174566
Signature.3,0.011949631137,0.0394131127378,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0192266567391,0.0245447259798,0.101586108695
Signature.6,0.168009502442,0.0166071768103,0.204824947119
Signature.7,0.0176064452017,0.0918363014594,0.0377699718064
Signature.8,0.084368624818,0.0305473021431,0.0
Signature.9,0.0290018779509,0.0551291289575,0.015404160967
Signature.10,0.0,0.0,0.0
Signature.11,0.0,0.138203953591,0.194018344812
Signature.12,0.0,0.0,0.097354833385
Signature.13,0.0143743846989,0.151083643396,0.0
Signature.14,0.0,0.0,0.0145588413019
Signature.15,0.0295350558907,0.0,0.0
Signature.16,0.0599855679228,0.0189533967036,0.0
Signature.17,0.0,0.130731697471,0.0
Signature.18,0.0221561407242,0.0463702519442,0.0
Signature.19,0.0,0.0,0.0295792110243
Signature.20,0.0,0.0635063995293,0.0
Signature.21,0.0952634000793,0.115800619031,0.0534685443902
Signature.22,0.122971186006,0.0,0.0
Signature.23,0.0,0.0,0.0758952490358
Signature.24,0.0,0.0,0.104105307469
Signature.25,0.0137120096252,0.0,0.0
Signature.26,0.190807771157,0.0,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0867474023891,0.077272290246,0.0207101625385
Signature.29,0.0,0.0,0.0
Signature.30,0.0342843432171,0.0,0.0
