,11:10:1:3:2:4:6:9,5,7,8
Signature.1,0.170227398978,0.0612756270087,0.106637985642,0.082079717263
Signature.2,0.0,0.0142575685952,0.0,0.0
Signature.3,0.0,0.0,0.166502640307,0.0817269518819
Signature.4,0.0,0.0245678803169,0.0543130923541,0.118052429286
Signature.5,0.0430221079271,0.0,0.0153663959969,0.0
Signature.6,0.0,0.0,0.0,0.0
Signature.7,0.031975069574,0.0,0.0418266301482,0.0
Signature.8,0.340516418753,0.0181384243818,0.0,0.0
Signature.9,0.0,0.0380051465837,0.0,0.0
Signature.10,0.0,0.0,0.0,0.100612457166
Signature.11,0.0,0.215618606481,0.0,0.0
Signature.12,0.0,0.0,0.123893577045,0.0408622892146
Signature.13,0.0,0.0,0.0,0.0
Signature.14,0.0120058429769,0.0,0.0,0.0
Signature.15,0.0,0.0127196201789,0.0642592120127,0.0
Signature.16,0.0,0.0,0.0286447364909,0.0
Signature.17,0.200416316928,0.249523583561,0.025358591348,0.0
Signature.18,0.0,0.0211719017236,0.0552712823936,0.0397715875901
Signature.19,0.0,0.0,0.0,0.293176251328
Signature.20,0.0955208202624,0.0328785212373,0.0122179770364,0.0271668888973
Signature.21,0.0,0.0,0.0102866584066,0.0
Signature.22,0.01190684427,0.0109096564436,0.0407116851201,0.0193962708264
Signature.23,0.0,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0,0.0
Signature.25,0.0,0.0,0.116677318609,0.0483782609389
Signature.26,0.0507622639434,0.0,0.0432874292409,0.0
Signature.27,0.0,0.300933463488,0.0,0.01191412509
Signature.28,0.0,0.0,0.0,0.136862770517
Signature.29,0.0436469163877,0.0,0.0166608986021,0.0
Signature.30,0.0,0.0,0.0780838892455,0.0
