,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0141515294971
Signature.5,0.06120726782
Signature.6,0.0127767093866
Signature.7,0.113625877595
Signature.8,0.0388813782934
Signature.9,0.0
Signature.10,0.0231120916134
Signature.11,0.0
Signature.12,0.195605908494
Signature.13,0.0547423160925
Signature.14,0.0
Signature.15,0.0644797453868
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.115676795356
Signature.20,0.0276579172558
Signature.21,0.0606315369167
Signature.22,0.0
Signature.23,0.0318013406602
Signature.24,0.0
Signature.25,0.0500258933517
Signature.26,0.0
Signature.27,0.0950335243597
Signature.28,0.0
Signature.29,0.0187839142868
Signature.30,0.0218062536352
