,1,3,2
Signature.1,0.0775841624979,0.0,0.0162081233044
Signature.2,0.0,0.0353293460087,0.175624196634
Signature.3,0.0152446932045,0.0,0.0
Signature.4,0.0,0.0,0.0868748258136
Signature.5,0.0,0.0,0.0
Signature.6,0.0568580800676,0.241535139599,0.0
Signature.7,0.0,0.0,0.191080401719
Signature.8,0.0136115248137,0.0270905899158,0.0
Signature.9,0.0,0.0,0.0533384546663
Signature.10,0.102335118208,0.0,0.0
Signature.11,0.0,0.169406884045,0.0
Signature.12,0.0622235116748,0.0370420761145,0.0420957881548
Signature.13,0.0513075911873,0.0,0.0513548526375
Signature.14,0.0137408790608,0.0,0.0741812082224
Signature.15,0.193368468279,0.0,0.0146252409605
Signature.16,0.0248251946196,0.0,0.0306526807109
Signature.17,0.0398213669693,0.0,0.0
Signature.18,0.0749531714906,0.149774342236,0.0
Signature.19,0.0111059348238,0.092773031011,0.03537321182
Signature.20,0.0986381001617,0.0121616461766,0.0
Signature.21,0.0,0.0,0.0545158719994
Signature.22,0.0406849529459,0.0,0.0
Signature.23,0.0,0.0384853460494,0.0
Signature.24,0.0,0.0,0.117038129745
Signature.25,0.0921348870832,0.0,0.0
Signature.26,0.0315623629119,0.196401598844,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0,0.0,0.0
Signature.29,0.0,0.0,0.0570370136125
Signature.30,0.0,0.0,0.0
