,1,3,2
Signature.1,0.0720915966061,0.0,0.0184285214579
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.0315653973118,0.0,0.271493481554
Signature.7,0.0,0.0,0.0
Signature.8,0.0899769627063,0.0,0.0
Signature.9,0.0238931477029,0.0109434921975,0.0728717680592
Signature.10,0.0,0.0,0.0499289394315
Signature.11,0.126368241542,0.238019298247,0.0181010459748
Signature.12,0.0109014264615,0.0,0.0
Signature.13,0.0,0.0,0.0148358439334
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.0577358009853,0.0,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0159114198004,0.0777498460006,0.0520729640693
Signature.19,0.0658716037876,0.0,0.0250045375042
Signature.20,0.0152056210253,0.0159188463501,0.183378416378
Signature.21,0.0,0.110295455741,0.0
Signature.22,0.0628070989461,0.246941188404,0.0
Signature.23,0.0178394927509,0.0169770955172,0.0255086299391
Signature.24,0.204495373284,0.0,0.0
Signature.25,0.20533681709,0.0410020637261,0.0739159488323
Signature.26,0.0,0.0278719597937,0.0707241151253
Signature.27,0.0,0.0,0.123735787741
Signature.28,0.0,0.078600075384,0.0
Signature.29,0.0,0.0,0.0
Signature.30,0.0,0.135680678638,0.0
