,11:1:3:2:5:7:6:9,10,4,8
Signature.1,0.0,0.0725745816107,0.0,0.0
Signature.2,0.0,0.0,0.0,0.0
Signature.3,0.0,0.130185651394,0.0108111561598,0.0586699921671
Signature.4,0.0978733638073,0.0,0.0,0.0
Signature.5,0.0,0.0,0.0,0.0
Signature.6,0.0,0.0266456320957,0.0125035879843,0.0
Signature.7,0.0,0.0489429120074,0.0,0.0197186949125
Signature.8,0.0,0.0381336887923,0.0,0.0116760424563
Signature.9,0.0,0.279352983894,0.0,0.125901256599
Signature.10,0.0,0.0,0.0,0.0
Signature.11,0.0959609384524,0.0,0.0,0.0
Signature.12,0.0,0.0,0.0,0.0
Signature.13,0.0,0.0,0.041246983942,0.0
Signature.14,0.0,0.0,0.0,0.0105949346222
Signature.15,0.0852891318244,0.0221955477528,0.0,0.0
Signature.16,0.287150650808,0.0,0.0,0.177918506232
Signature.17,0.116163776085,0.0,0.0,0.13331003849
Signature.18,0.0,0.0594177735963,0.0,0.0244388391774
Signature.19,0.0369182063351,0.0395036815261,0.0,0.0
Signature.20,0.0,0.138945743894,0.0,0.0
Signature.21,0.0,0.0150149503655,0.123218949064,0.0
Signature.22,0.0,0.0177399212444,0.0535160068472,0.0
Signature.23,0.0187995667195,0.0641695061038,0.0,0.0354789984351
Signature.24,0.0107025223208,0.0,0.323998080524,0.0193543535645
Signature.25,0.0531377255749,0.0,0.0702528373392,0.0
Signature.26,0.0,0.0317801378247,0.192088009195,0.192031001129
Signature.27,0.0120859666277,0.0,0.0494662982666,0.0
Signature.28,0.0298987241465,0.0,0.122898090677,0.0
Signature.29,0.0781451660583,0.0,0.0,0.138427961866
Signature.30,0.0778742612398,0.0153972878983,0.0,0.0524793803494
