,1:3:2:4:7:9:8,5,6
Signature.1,0.0,0.0,0.0618590043851
Signature.2,0.0,0.0,0.0
Signature.3,0.0165074087629,0.0606484313564,0.0481912526121
Signature.4,0.0,0.0270047726371,0.0
Signature.5,0.0,0.0168265148677,0.0
Signature.6,0.0,0.0,0.0
Signature.7,0.358262506952,0.0,0.0288959237283
Signature.8,0.0,0.123021222771,0.112725748064
Signature.9,0.0172675485528,0.0354044712617,0.0272327176913
Signature.10,0.0,0.0,0.0113615768987
Signature.11,0.0,0.0,0.0
Signature.12,0.0994678221105,0.0231839026219,0.0
Signature.13,0.0271526694714,0.0,0.02372407098
Signature.14,0.0376627135484,0.113221200911,0.0315286523862
Signature.15,0.106342389771,0.0,0.0
Signature.16,0.0,0.0,0.0197270713373
Signature.17,0.043021082695,0.0,0.0
Signature.18,0.0149661642531,0.0,0.0
Signature.19,0.0283712327852,0.0270331496445,0.0667991201853
Signature.20,0.0,0.0,0.320867297089
Signature.21,0.0418803509983,0.058552340837,0.0500324476452
Signature.22,0.0,0.0,0.0114461345967
Signature.23,0.0238735028269,0.0,0.0273737292672
Signature.24,0.0,0.0271996378888,0.0
Signature.25,0.0,0.416746798671,0.0
Signature.26,0.174649547806,0.011443334699,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0,0.0152593246473,0.0454119490815
Signature.29,0.0105750594659,0.0,0.0
Signature.30,0.0,0.0444548971852,0.112823304052
