,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0
Signature.2,0.0,0.0
Signature.3,0.0704997138508,0.0319593283863
Signature.4,0.172917123493,0.0364449884126
Signature.5,0.0961243904648,0.0203403985666
Signature.6,0.0,0.0
Signature.7,0.0,0.0113637294809
Signature.8,0.0,0.112700683809
Signature.9,0.0,0.043180649457
Signature.10,0.0270221509332,0.0112623470771
Signature.11,0.0,0.0115269647101
Signature.12,0.0,0.0978065628426
Signature.13,0.0,0.0951754133245
Signature.14,0.0538743775782,0.0
Signature.15,0.0,0.0254982013399
Signature.16,0.0489611059191,0.0103098896463
Signature.17,0.0,0.0
Signature.18,0.0282113476448,0.0
Signature.19,0.147721420452,0.0174079315218
Signature.20,0.0,0.0
Signature.21,0.0,0.0
Signature.22,0.185486965177,0.0
Signature.23,0.0372906086266,0.0209626245425
Signature.24,0.0,0.0
Signature.25,0.102938743058,0.319219145774
Signature.26,0.0,0.0830994512449
Signature.27,0.0,0.0
Signature.28,0.0,0.0217169312983
Signature.29,0.0,0.0300247585652
Signature.30,0.0289520528015,0.0
