,1,3,2
Signature.1,0.0250192796932,0.0,0.501527789148
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0159674005617,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0123534394946,0.0383217730586
Signature.6,0.0,0.0,0.0834425966838
Signature.7,0.019596533133,0.0,0.0
Signature.8,0.0896318931174,0.0,0.0437747907421
Signature.9,0.02133364136,0.0,0.0
Signature.10,0.0,0.0495777430282,0.0
Signature.11,0.0,0.0,0.0
Signature.12,0.0107896318219,0.0209219135199,0.0947406368764
Signature.13,0.195230746513,0.0111031820981,0.0
Signature.14,0.0,0.0164900156461,0.0674265792641
Signature.15,0.0,0.221891358281,0.018043182895
Signature.16,0.0394077284613,0.231790400887,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.121458576895,0.0,0.0
Signature.19,0.0,0.0141669553938,0.0
Signature.20,0.0,0.042041265219,0.0
Signature.21,0.0,0.0448070620053,0.0
Signature.22,0.0208167202877,0.0,0.0738706152942
Signature.23,0.160770499397,0.0430459682039,0.0143146277557
Signature.24,0.0,0.056439155695,0.0
Signature.25,0.0,0.0,0.0521275180488
Signature.26,0.0,0.0,0.0124098902338
Signature.27,0.207892358756,0.0,0.0
Signature.28,0.0740438171592,0.0448985010055,0.0
Signature.29,0.0140085734043,0.0,0.0
Signature.30,0.0,0.174505638961,0.0
