,1:2,3,5,4
Signature.1,0.0,0.0,0.164062200493,0.0580204621159
Signature.2,0.0,0.0,0.0,0.0558814733898
Signature.3,0.0319068234996,0.0,0.0,0.0
Signature.4,0.0,0.126355484864,0.0,0.220322706146
Signature.5,0.0,0.0,0.0,0.0
Signature.6,0.0431831893485,0.0,0.127481353046,0.0
Signature.7,0.0,0.0342997957358,0.0,0.0
Signature.8,0.0229768302175,0.0,0.134602408057,0.0
Signature.9,0.0248994649336,0.0,0.0,0.0
Signature.10,0.0,0.0336660599029,0.0,0.0159649790076
Signature.11,0.0,0.0399525027627,0.0,0.0
Signature.12,0.0246874359529,0.0117840084725,0.0,0.0
Signature.13,0.0,0.0,0.0126264086521,0.15190745133
Signature.14,0.087124542529,0.0,0.0,0.0
Signature.15,0.0,0.0,0.0,0.0
Signature.16,0.0,0.107537472775,0.0,0.107027660628
Signature.17,0.0,0.0,0.0,0.0
Signature.18,0.0,0.0138644467315,0.0222972955164,0.0
Signature.19,0.0,0.0154559830056,0.0270310957664,0.0
Signature.20,0.0329487879226,0.0,0.104711698803,0.0433127936784
Signature.21,0.0,0.0193308867216,0.0,0.0
Signature.22,0.0821851340147,0.0,0.0,0.0361565657196
Signature.23,0.190471207257,0.0,0.0150661725472,0.0
Signature.24,0.0,0.0,0.230466294023,0.0949680032382
Signature.25,0.0,0.0672816673424,0.0112168599799,0.0301857908547
Signature.26,0.0691984151404,0.0219871753642,0.117963426791,0.0
Signature.27,0.0,0.0110963750855,0.0324747863251,0.186252113891
Signature.28,0.0,0.249187741448,0.0,0.0
Signature.29,0.370441952211,0.229818660149,0.0,0.0
Signature.30,0.0199762169728,0.0183817396401,0.0,0.0
