,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.186220898293
Signature.2,0.0
Signature.3,0.040471196238
Signature.4,0.0
Signature.5,0.0292164375412
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0
Signature.12,0.108572051641
Signature.13,0.199486877028
Signature.14,0.0268274434627
Signature.15,0.0529325013178
Signature.16,0.0382799738014
Signature.17,0.0
Signature.18,0.0767557044115
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0883091413607
Signature.22,0.0373747966245
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0148215556926
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0739907622171
Signature.29,0.0267406603703
Signature.30,0.0
