,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.236912485851
Signature.2,0.0931344960667
Signature.3,0.119952065591
Signature.4,0.0466993519111
Signature.5,0.0
Signature.6,0.0256671616077
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0953031687006
Signature.10,0.0213056804533
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0224181549893
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0108321188002
Signature.19,0.0936534444054
Signature.20,0.0381687233179
Signature.21,0.0
Signature.22,0.143579917937
Signature.23,0.0104660376889
Signature.24,0.041907192679
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
