,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0322416487374
Signature.6,0.0
Signature.7,0.0
Signature.8,0.229069968268
Signature.9,0.0
Signature.10,0.0747989027838
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0365279203181
Signature.14,0.0
Signature.15,0.11172865976
Signature.16,0.106392696623
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0783798823082
Signature.20,0.106753985771
Signature.21,0.0
Signature.22,0.0267947304342
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0186936408589
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0176105287908
Signature.29,0.0778344196973
Signature.30,0.0831730156489
