,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.101210608461,0.0183453938437
Signature.2,0.0244261447527,0.0
Signature.3,0.0122768529663,0.0
Signature.4,0.0,0.0
Signature.5,0.122570778609,0.0
Signature.6,0.0423405870616,0.0
Signature.7,0.0104287857739,0.0
Signature.8,0.0,0.0
Signature.9,0.117089579579,0.0971883243458
Signature.10,0.0239500387754,0.179285112902
Signature.11,0.0,0.011251101209
Signature.12,0.0,0.0
Signature.13,0.0,0.0
Signature.14,0.146944096198,0.0
Signature.15,0.175817631536,0.0103605008229
Signature.16,0.0433090340367,0.0
Signature.17,0.0904113894167,0.118452235558
Signature.18,0.0311660277631,0.0
Signature.19,0.0,0.0
Signature.20,0.0,0.0
Signature.21,0.0282209464875,0.0
Signature.22,0.0,0.0
Signature.23,0.0,0.155108991848
Signature.24,0.0298374985842,0.0
Signature.25,0.0,0.0530655513114
Signature.26,0.0,0.0855742315887
Signature.27,0.0,0.235903788321
Signature.28,0.0,0.0141643121307
Signature.29,0.0,0.0213004561187
Signature.30,0.0,0.0
