,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0649337473549
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0388957304133
Signature.5,0.0
Signature.6,0.134307422123
Signature.7,0.0331002576389
Signature.8,0.0627848651147
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0186161623116
Signature.12,0.0
Signature.13,0.0
Signature.14,0.196598569381
Signature.15,0.0187815938613
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0267237035981
Signature.20,0.0
Signature.21,0.0609355954763
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0763756615349
Signature.25,0.0
Signature.26,0.121699709425
Signature.27,0.0
Signature.28,0.0283857838307
Signature.29,0.117861197937
Signature.30,0.0
