,1,3,2
Signature.1,0.0,0.0,0.0488134496902
Signature.2,0.0,0.0,0.0
Signature.3,0.119295708865,0.0180132000318,0.0
Signature.4,0.0,0.0,0.0247073652299
Signature.5,0.0,0.0,0.0188211772354
Signature.6,0.210819415923,0.0,0.0
Signature.7,0.0142586682603,0.0172145709677,0.0
Signature.8,0.0431871373368,0.295027617479,0.0
Signature.9,0.0,0.0403117862285,0.134877913487
Signature.10,0.0,0.0,0.017705182357
Signature.11,0.0,0.020564723009,0.0
Signature.12,0.0,0.0,0.0
Signature.13,0.0,0.154518270454,0.0
Signature.14,0.0106344997223,0.0264995167783,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.0169615255468,0.0,0.147524012723
Signature.17,0.0,0.0882873013856,0.0
Signature.18,0.0,0.0,0.0
Signature.19,0.0158776515322,0.0,0.0673290759761
Signature.20,0.0180333072639,0.0,0.0
Signature.21,0.0,0.0181958404584,0.0
Signature.22,0.0485774754886,0.0,0.109534197176
Signature.23,0.0,0.0,0.0189200849071
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0,0.168711440975
Signature.26,0.0,0.021535624603,0.151773239699
Signature.27,0.0,0.0126322196946,0.0123777262958
Signature.28,0.0,0.126471360769,0.0
Signature.29,0.369835941016,0.0,0.0
Signature.30,0.132518669045,0.160727968141,0.0789051342497
