,1,3,2
Signature.1,0.0122730263153,0.0405954648455,0.0
Signature.2,0.0,0.0,0.0392595756542
Signature.3,0.23619312468,0.0566940995212,0.0
Signature.4,0.0,0.044409011975,0.0
Signature.5,0.0383403240586,0.0,0.012868284581
Signature.6,0.0,0.0449405014157,0.0
Signature.7,0.0135600878849,0.0,0.0120486286696
Signature.8,0.041314094118,0.0,0.0214838589232
Signature.9,0.0,0.0376710573336,0.055565344818
Signature.10,0.0,0.0674154629859,0.0417412763338
Signature.11,0.0,0.0343016744079,0.0758536793119
Signature.12,0.0,0.0320975479849,0.0
Signature.13,0.0,0.0,0.208156562546
Signature.14,0.123361894724,0.0,0.277509840884
Signature.15,0.0939473332958,0.0,0.0
Signature.16,0.0148642296265,0.0,0.0
Signature.17,0.0,0.0106721991549,0.0
Signature.18,0.0,0.0,0.0
Signature.19,0.0154129886519,0.0,0.0161139365887
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0586163183667,0.163038291408,0.0
Signature.23,0.0439318028178,0.0119741784307,0.0
Signature.24,0.0,0.0,0.0364913563513
Signature.25,0.0,0.0208854635534,0.118480735482
Signature.26,0.0103087697658,0.148399372377,0.0
Signature.27,0.0888255671584,0.0,0.0
Signature.28,0.059946046664,0.0632825656917,0.0216361699502
Signature.29,0.0,0.137241706597,0.0
Signature.30,0.149104391872,0.0863814023176,0.0627907499057
