,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0114040848107,0.0230613216411
Signature.2,0.0,0.0
Signature.3,0.0134072417712,0.0
Signature.4,0.0181039954827,0.0357749057072
Signature.5,0.0733000709989,0.0
Signature.6,0.0,0.0
Signature.7,0.0,0.0
Signature.8,0.0,0.313702637459
Signature.9,0.0,0.0
Signature.10,0.0537899365888,0.0
Signature.11,0.0103379065246,0.0
Signature.12,0.0866068157558,0.0
Signature.13,0.0401517037314,0.0
Signature.14,0.0,0.0
Signature.15,0.0,0.152692071621
Signature.16,0.0696996225555,0.0
Signature.17,0.0,0.0
Signature.18,0.0,0.0
Signature.19,0.0156345131614,0.0
Signature.20,0.292623285186,0.0
Signature.21,0.0,0.0
Signature.22,0.0878190271849,0.0
Signature.23,0.0,0.105337834006
Signature.24,0.03900522958,0.0198135552885
Signature.25,0.0,0.0
Signature.26,0.0,0.108067188287
Signature.27,0.0353213789989,0.118183121151
Signature.28,0.133755015984,0.0228303740146
Signature.29,0.0,0.0
Signature.30,0.0190401716857,0.100536990823
