,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0150206480616
Signature.2,0.0272029415857
Signature.3,0.023277799276
Signature.4,0.0734389580403
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0307549684834
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.389853418981
Signature.15,0.128729255927
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0687612461738
Signature.19,0.0227213631095
Signature.20,0.05999601787
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0
Signature.25,0.160243382492
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
