,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0197039151872
Signature.3,0.0
Signature.4,0.038219853218
Signature.5,0.0208439603333
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0156009113585
Signature.9,0.0
Signature.10,0.351771938646
Signature.11,0.0
Signature.12,0.0183575415535
Signature.13,0.0457459955881
Signature.14,0.0107317045954
Signature.15,0.0
Signature.16,0.0122338728184
Signature.17,0.0
Signature.18,0.0
Signature.19,0.127781262599
Signature.20,0.0260801127346
Signature.21,0.0426207479036
Signature.22,0.0734085385014
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0640036076694
Signature.27,0.0
Signature.28,0.0163865384977
Signature.29,0.0
Signature.30,0.116509498796
