,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0492264953865
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0706681424758
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0138427433907
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.274065873448
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0310149165344
Signature.22,0.2652751154
Signature.23,0.091524037221
Signature.24,0.19180265242
Signature.25,0.0125800237235
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
