,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0183574204687
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0700516406542
Signature.8,0.0152481194884
Signature.9,0.0232994988564
Signature.10,0.0
Signature.11,0.0685731581557
Signature.12,0.0
Signature.13,0.0
Signature.14,0.103681646289
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0138552264553
Signature.18,0.0
Signature.19,0.0157327633011
Signature.20,0.0490412803403
Signature.21,0.0
Signature.22,0.0
Signature.23,0.101100838382
Signature.24,0.0
Signature.25,0.0
Signature.26,0.445880400853
Signature.27,0.0138617932774
Signature.28,0.0398432544033
Signature.29,0.0214729590748
Signature.30,0.0
