,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0181524595369
Signature.2,0.310555987938
Signature.3,0.0
Signature.4,0.0
Signature.5,0.191976632337
Signature.6,0.0
Signature.7,0.0150860446022
Signature.8,0.0391055840735
Signature.9,0.0259276941055
Signature.10,0.0
Signature.11,0.0316801830939
Signature.12,0.0
Signature.13,0.0622393383558
Signature.14,0.0
Signature.15,0.0124755627714
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0864049750185
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0149766248862
Signature.26,0.11165335532
Signature.27,0.0
Signature.28,0.079765557962
Signature.29,0.0
Signature.30,0.0
