,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0319007711546
Signature.2,0.0779600159914
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0656877092775
Signature.7,0.0511123402094
Signature.8,0.250046494056
Signature.9,0.0
Signature.10,0.0162174804383
Signature.11,0.151213402701
Signature.12,0.0
Signature.13,0.0482594794274
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0605245101724
Signature.19,0.0103991456854
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0
Signature.25,0.182879328939
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.035187323065
Signature.30,0.0186119988825
