,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0854241307555
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.112702836955
Signature.8,0.0345514937801
Signature.9,0.125043252205
Signature.10,0.0
Signature.11,0.0
Signature.12,0.053541183553
Signature.13,0.05833151178
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0118033629928
Signature.17,0.0
Signature.18,0.0
Signature.19,0.117151414368
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0896170515878
Signature.23,0.0155425486652
Signature.24,0.0
Signature.25,0.102175719149
Signature.26,0.0434836390539
Signature.27,0.056924573589
Signature.28,0.0937072815652
Signature.29,0.0
Signature.30,0.0
