,11:10:1:3:2:4:7:6:9:8,5
Signature.1,0.173551129488,0.0168409314173
Signature.2,0.0,0.0
Signature.3,0.0,0.0
Signature.4,0.0168841991313,0.0
Signature.5,0.0,0.155519496025
Signature.6,0.0,0.0192203729953
Signature.7,0.0,0.0246862715987
Signature.8,0.0,0.0
Signature.9,0.0,0.0472574823618
Signature.10,0.231065600216,0.0
Signature.11,0.0,0.0328267306499
Signature.12,0.0,0.0
Signature.13,0.0533884928446,0.0
Signature.14,0.0406242330664,0.0222303681538
Signature.15,0.0962578020012,0.0107845217996
Signature.16,0.0,0.213911172528
Signature.17,0.0,0.0
Signature.18,0.0,0.0
Signature.19,0.0567208424742,0.0314425325204
Signature.20,0.0,0.0
Signature.21,0.0793504011086,0.0271280734041
Signature.22,0.217932973644,0.0274189676488
Signature.23,0.0230458092726,0.0
Signature.24,0.0,0.0
Signature.25,0.0,0.0
Signature.26,0.0111785167531,0.047386854263
Signature.27,0.0,0.0463790487417
Signature.28,0.0,0.0125251551505
Signature.29,0.0,0.0
Signature.30,0.0,0.264442020742
